Noise(in %),MSE⬇️,RASE⬇️,UQI⬆️,PSNR⬆️,SSIM⬆️,SCC⬆️
10,3.715231662326389,62.1282538370261,0.9995178208988884,42.43094461604908,0.9975118417442593,0.9126233889618727
20,3.715231662326389,62.1282538370261,0.9995178208988884,42.43094461604908,0.9975118417442593,0.9126233889618727
30,11.053423936631944,104.79455541722078,0.999298074408316,37.69583533846427,0.9489484012658487,0.7065811674644873
40,108.28770345052084,413.72494630548374,0.9963124746315062,27.7850121750928,0.5852329831654747,0.27533600351099136
50,375.3883968098958,821.1981820457139,0.9880453816148246,22.385995163420777,0.34862528620759897,0.20984876876841033
80,1840.373406575521,1874.6055179022549,0.9400872287475992,15.481744117918602,0.19075219412551478,0.14232143291013014
