Noise(in %),MSE⬇️,RASE⬇️,UQI⬆️,PSNR⬆️,SSIM⬆️,SCC⬆️
10,3.715231662326389,62.1282538370261,0.9995178208988884,42.43094461604908,0.9975118417442593,0.9126233889618727
20,3.71619384765625,62.138603476841915,0.9995178055096027,42.42982000871473,0.9974980019643581,0.9125242777066758
30,6.768098415798611,86.41832525929854,0.9992276758774198,39.82613695658528,0.97872789436741,0.8158144112485143
40,46.72035807291667,309.06723555098273,0.9956006980739507,31.435741982426787,0.7819852257663557,0.36321510812070407
50,156.12889458550347,625.2259922410761,0.9878973766370773,26.19597076013196,0.5549905024909527,0.24594567332317044
80,743.6940407986111,1428.4539228172853,0.9557810586456381,19.416860593570956,0.3137867744369356,0.17161195494726147
