Picture,Noise,Filter,MSE⬇️,RASE⬇️,UQI⬆️,PSNR⬆️,SSIM⬆️,SCC⬆️
sky,gaussian_noise,My Filter,155.50145399305555,626.5839986410526,0.9878891420187079,26.213459066805616,0.5610920144975593,0.23563852558131407
sky,gaussian_noise,Median Filter,409.70314046223956,609.2214813653547,0.9778565102250903,22.006110679418754,0.8432445791721279,0.17580484530759063
sky,poisson_noise,My Filter,610.2567415364583,1201.4167357388078,0.9611717172740892,20.275677750795257,0.9098938421139612,0.3557295792596576
sky,poisson_noise,Median Filter,1013.953055826823,1493.5495052496478,0.9472081366070751,18.070625124458548,0.8344053447453743,0.1983052668419537
sky,speckle_noise,My Filter,372.8093617078993,818.4493839601168,0.9880508633115533,22.415935513731085,0.34941958748335084,0.20663342939382753
sky,speckle_noise,Median Filter,415.5657850477431,657.0762899465428,0.9758261160691016,21.944405774607738,0.803705516353279,0.0959082196781521
sky,sp_noise,My Filter,5058.327691243489,3460.0661498403906,0.848322435191383,11.09073400254746,0.07827846935326156,0.05838578675296133
sky,sp_noise,Median Filter,1396.3886848958334,1794.0636461717265,0.9320704872891575,16.680740398515294,0.2299654483396829,-0.0027282424248598128
