Picture,Noise,Filter,MSE⬇️,RASE⬇️,UQI⬆️,PSNR⬆️,SSIM⬆️,SCC⬆️
train,gaussian_noise,My Filter,203.7900439453125,1118.168439899885,0.9713206195746128,25.038973979061904,0.8547390904811317,0.5982053316162959
train,gaussian_noise,Median Filter,507.3697859700521,1190.8529095675142,0.9671885490413527,21.07755759584835,0.6625917816355561,0.14587944886260806
train,poisson_noise,My Filter,593.5352549913194,1708.5278873844381,0.935646448949868,20.39633840452691,0.9457347958834751,0.7692928979334306
train,poisson_noise,Median Filter,1089.4722542317709,2139.033805946217,0.9174060954329111,17.7586418639346,0.6453997429352198,0.12632217268157464
train,speckle_noise,My Filter,344.8798109266493,900.1458829465756,0.9877139712700966,22.754125891151414,0.6832630633564295,0.5580237312339249
train,speckle_noise,Median Filter,505.51494167751736,1189.3977866388989,0.9666173464554232,21.093463641610782,0.6448503255472645,0.09475905419261771
train,sp_noise,My Filter,5684.908732367621,5261.863758127044,0.7773769507813136,10.583568641128094,0.1489152003536394,0.11202842997175035
train,sp_noise,Median Filter,1628.5077737087674,2762.8022646619106,0.8893660686222308,16.01290524850185,0.281874454964474,-0.010417858340907877
