Picture,Noise,Filter,MSE⬇️,RASE⬇️,UQI⬆️,PSNR⬆️,SSIM⬆️,SCC⬆️
leena,gaussian_noise,My Filter,23.644451141357422,245.11998971027327,0.9983604433532184,34.39351123677235,0.9077991154365003,0.5299008497257391
leena,gaussian_noise,Median Filter,63.79415766398112,385.2028332083472,0.9946123739169668,30.082994534708064,0.8376121767521201,0.13870526017500193
leena,poisson_noise,My Filter,242.82889684041342,853.3960567305708,0.9746889701030769,24.27779993985318,0.9028882486942047,0.5430157255674927
leena,poisson_noise,Median Filter,280.66811752319336,915.9662892358436,0.9725214346009818,23.648872790854707,0.8274116821528069,0.13438785937327344
leena,speckle_noise,My Filter,23.696884155273438,242.6068086428117,0.9987941807456261,34.383891154118736,0.9004321896045155,0.5212209839117877
leena,speckle_noise,Median Filter,63.82249196370443,385.25101141897863,0.9946107124590818,30.081066035526092,0.8374664295599358,0.1366657957288227
leena,sp_noise,My Filter,2854.3558718363442,2940.7511977044696,0.8676594256439585,13.575722422855701,0.13066962560365816,0.047986251897247124
leena,sp_noise,Median Filter,333.8719253540039,960.850650720488,0.9752215298915908,22.895004592632308,0.5606346853170414,0.04151663742330348
