Noise(in %),MSE⬇️,RASE⬇️,UQI⬆️,PSNR⬆️,SSIM⬆️,SCC⬆️
10,1.574961208767361,100.21198610649964,0.989986757745236,46.158104992665756,0.9955562317514022,0.958638261468469
20,1.5786827256944445,100.24377890183399,0.9899865233367927,46.14785504023253,0.9955437562907926,0.9585530337405302
30,6.70491455078125,141.36135143807897,0.9881148748678757,39.86687113409697,0.984697785571011,0.9131559194364434
40,76.44082112630208,507.07308962628395,0.9682713919622926,29.297550172742262,0.8652999168617406,0.6054009944358542
50,268.4311791992188,1030.1734590519889,0.9372253073351252,23.842474016521543,0.677361748630744,0.37797379496879246
80,1306.1699007161458,2780.1962104436884,0.8358698372908919,16.970806891782058,0.33529435794301005,0.18031710919337898
