Picture,Noise,Filter,MSE⬇️,RASE⬇️,UQI⬆️,PSNR⬆️,SSIM⬆️,SCC⬆️
coin,gaussian_noise,My Filter,81.47064971923828,457.15966052997976,0.9922164688954761,29.020791810939702,0.7735708125646865,0.37008391944729174
coin,gaussian_noise,Median Filter,64.7088228861491,390.2459391449337,0.9945721589210349,30.02116861195598,0.835215465022704,0.13466154588832327
coin,poisson_noise,My Filter,414.54004796346027,1117.2180775362121,0.9600059136951536,21.95513867551266,0.8882405107894127,0.5250997704409404
coin,poisson_noise,Median Filter,449.10537974039715,1162.4892647550275,0.9583131733049303,21.607321034503194,0.8204241056005747,0.13561123762785604
coin,speckle_noise,My Filter,93.4910176595052,448.4400170123616,0.996043259672156,28.423104737205563,0.7134668681711432,0.3520003104622529
coin,speckle_noise,Median Filter,66.05054346720378,393.236654296631,0.9944628288163142,29.932039655057565,0.8331982444281101,0.132417810029646
coin,sp_noise,My Filter,3867.9814097086587,3425.791065310146,0.835778203672616,12.25595982757967,0.09585265401392333,0.03355020926130182
coin,sp_noise,Median Filter,565.0464566548666,1248.6445862642177,0.9600750405445964,20.60996205014083,0.4559109144795954,0.02120633101918223
